gene_name	panacota	panaroo	panaroodefault	roarydefault
gene_1656	KLPN_ST25816620	group_52	group_98	group_6080
gene_1657	KLPN_ST25816621	group_2430	group_2307	rimK
gene_1658	KLPN_ST25816622	group_2910	group_2773	puuD
gene_1659	KLPN_ST25816624	group_6873	group_7301	rpmF
gene_1660	KLPN_ST25816625	group_6290	group_6710	group_9917
gene_1661	KLPN_ST25816626	group_4646	group_4412	group_19435
gene_1662	KLPN_ST25816627	lapA	lapA	lapA
gene_1663	KLPN_ST25816629	group_4141	group_3902	tpx
gene_1664	KLPN_ST25816630	radD_2	radD_2	NA
gene_1665	KLPN_ST25816631	group_1047	group_5748	group_10035
gene_1666	KLPN_ST25816632	ynfD	ynfD	ynfD
gene_1667	KLPN_ST25816634	group_2498	group_2376	gltR_1
gene_1668	KLPN_ST25816635	argP_2~~~cynR_1	argP_2~~~cynR_1	argP_3
gene_1669	KLPN_ST25816636	ttuB	ttuB	ttuB_2
gene_1670	KLPN_ST25816637	group_941	NA	group_11438
gene_1671	KLPN_ST25816638	group_91	group_133	group_8195
gene_1672	KLPN_ST25816639	group_2002	group_1877	cdhR_1
gene_1673	KLPN_ST25816643	infB	infB	infB
gene_1674	KLPN_ST25816666	gsiA_1~~~gsiA_2~~~gsiA_3	gsiA_1~~~gsiA_2~~~gsiA_3	gsiA_2
gene_1675	KLPN_ST25816697	group_123	group_989	group_2218
gene_1676	KLPN_ST25816714	yqjA	yqjA	yqjA
gene_1677	KLPN_ST25816722	vdh~~~vdh_2~~~vdh_1	vdh~~~vdh_2~~~vdh_1	vdh
gene_1678	KLPN_ST25816742	rafA_1~~~rafA_2~~~rafA	rafA_1~~~rafA_2~~~rafA	rafA
gene_1679	KLPN_ST25816755	tyrP_2~~~tyrP_1~~~tyrP	tyrP_2~~~tyrP_1~~~tyrP	tyrP
gene_1680	KLPN_ST25816831	selO	selO	selO
gene_1681	KLPN_ST25816849	aaeA_2	aaeA_2	aaeA_2
gene_1682	KLPN_ST2581685	group_6000	group_6416	group_9010
gene_1683	KLPN_ST25816873	group_3260	group_1214	gshA
gene_1684	KLPN_ST25816874	fimD_3~~~fimD_6~~~fimD_4~~~yraJ~~~fimD_2	fimD_3~~~fimD_6~~~fimD_4~~~yraJ~~~fimD_2	fimD_3
gene_1685	KLPN_ST25816875	group_7894	group_8530	NA
gene_1686	KLPN_ST25816876	qseF	qseF	qseF
gene_1687	KLPN_ST25816877	rodZ	rodZ	rodZ
gene_1688	KLPN_ST25816878	yeeZ	group_8210	yeeZ
gene_1689	KLPN_ST25816879	group_182	group_268	NA
gene_1690	KLPN_ST25816880	group_7751	group_8267	NA
gene_1691	KLPN_ST25816881	group_3497	group_3278	group_20406
gene_1692	KLPN_ST25816882	group_2791	group_2662	rlmA
gene_1693	KLPN_ST25816883	ldcA	ldcA	ldcA
gene_1694	KLPN_ST25816884	group_6898	group_7327	group_9711
gene_1695	KLPN_ST25816885	group_6450	group_6868	group_9475
gene_1696	KLPN_ST258168	yihI	yihI	yihI
gene_1697	KLPN_ST25816906	group_1666	group_1549	cycB
gene_1698	KLPN_ST25816911	group_9	group_41	group_4198
gene_1699	KLPN_ST25816949	group_6166	group_6590	NA
gene_1700	KLPN_ST25816957	group_669	group_1080	group_466
gene_1701	KLPN_ST25816990	group_1392	group_1297	tldD
gene_1702	KLPN_ST25816991	group_1398	group_1302	rpoN
gene_1703	KLPN_ST25816992	rimP	rimP	rimP
gene_1704	KLPN_ST25816993	group_2169	group_2044	iolU_1
gene_1705	KLPN_ST25816994	group_2797	group_2668	ygiD
gene_1706	KLPN_ST25816995	group_2531	group_2407	yghU
gene_1707	KLPN_ST25816996	group_4104	group_3868	group_11906
gene_1708	KLPN_ST25816997	ydgA	ydgA	ydgA
gene_1709	KLPN_ST25816999	pgtC_2~~~pgtC~~~pgtC_1	pgtC_1~~~pgtC	pgtC
gene_1710	KLPN_ST258169	cstA	cstA	cstA
gene_1711	KLPN_ST25817001	dgcM~~~dgcM_1~~~dgcM_2	dgcM~~~dgcM_1~~~dgcM_2	dgcM
gene_1712	KLPN_ST25817062	group_4878	group_4637	yhaH
gene_1713	KLPN_ST25817071	hdeB_1~~~hdeB_2	hdeB_1~~~hdeB_2	hdeB_1
gene_1714	KLPN_ST25817099	hexR_1	hexR_1	hexR_1
gene_1715	KLPN_ST258170	group_1285	group_1238	hutH
gene_1716	KLPN_ST25817128	nagC_1~~~nanK	nagC_1~~~nanK	nagC_1
gene_1717	KLPN_ST25817130	arnC~~~arnC_2~~~ykoT~~~arnC_1	arnC~~~arnC_2~~~ykoT~~~arnC_1	ykoT
gene_1718	KLPN_ST25817136	dgcN_2~~~dgcN_1~~~dgcN	dgcN_2~~~dgcN_1~~~dgcN	dgcN
gene_1719	KLPN_ST25817138	tagH	tagH	tagH
gene_1720	KLPN_ST258171	pdeK_1~~~pdeK_2	pdeK_1~~~pdeK_2	pdeK
gene_1721	KLPN_ST25817233	yihG_2~~~yihG_1~~~yihG	yihG_2~~~yihG_1~~~yihG	yihG
gene_1722	KLPN_ST25817245	rpoB	rpoB	rpoB
gene_1723	KLPN_ST258172	group_4880	group_4639	group_19605
gene_1724	KLPN_ST25817321	group_6582	group_7000	rluF
gene_1725	KLPN_ST25817322	group_2955	group_2810	thiF
gene_1726	KLPN_ST25817323	group_5808	group_6103	tatA
gene_1727	KLPN_ST25817324	yifK_1~~~yifK_2	yifK_1~~~yifK_2	yifK
gene_1728	KLPN_ST25817325	hdfR_5	hdfR_5	hdfR_5
gene_1729	KLPN_ST25817326	menA_1~~~menA_2	menA_1~~~menA_2	menA
gene_1730	KLPN_ST25817327	group_5273	group_5031	group_20834
gene_1731	KLPN_ST25817328	rbsR_3~~~rbsR_1~~~rbsR_4	rbsR_3~~~rbsR_1~~~rbsR_4	rbsR_3
gene_1732	KLPN_ST25817329	group_3111	group_2943	gamA
gene_1733	KLPN_ST25817333	pdeH_1~~~pdeH_2	pdeH_1~~~pdeH_2	pdeH_1
gene_1734	KLPN_ST25817334	tas	tas	tas
gene_1735	KLPN_ST25817335	group_6926	group_7354	group_9569
gene_1736	KLPN_ST25817336	csdE_2~~~csdE	csdE_2~~~csdE	csdE
gene_1737	KLPN_ST25817337	group_1496	group_1390	gudP_1
gene_1738	KLPN_ST25817338	dmlR_20	dmlR_20	group_9517
gene_1739	KLPN_ST25817339	mltB_1~~~mltB_2	mltB_1~~~mltB_2	mltB
gene_1740	KLPN_ST25817340	group_8203	group_8949	group_444
gene_1741	KLPN_ST25817341	oqxB5~~~oqxB~~~bepE	oqxB5~~~oqxB~~~bepE	oqxB3
gene_1742	KLPN_ST25817342	group_3824	group_3592	gcvR
gene_1743	KLPN_ST25817343	group_4220	group_3989	eutK
gene_1744	KLPN_ST25817344	mntH_2~~~mntH_1	mntH_2~~~mntH_1	mntH
gene_1745	KLPN_ST25817345	nuoB_2~~~nuoB~~~nuoB_1	nuoB_2~~~nuoB~~~nuoB_1	nuoB
gene_1746	KLPN_ST25817346	yejF_2~~~yejF_1~~~yejF	yejF_2~~~yejF_1~~~yejF	yejF
gene_1747	KLPN_ST25817347	group_2314	group_2190	dusC
gene_1748	KLPN_ST25817349	group_7670	group_8173	group_4715
gene_1749	KLPN_ST25817350	group_6526	group_6945	group_11514
gene_1750	KLPN_ST25817351	cmpB	cmpB	cmpB
gene_1751	KLPN_ST25817352	yceI	yceI	yceI
gene_1752	KLPN_ST25817353	group_7182	group_7604	group_9465
gene_1753	KLPN_ST25817354	group_3006	group_2853	group_21058
gene_1754	KLPN_ST25817355	group_4235	group_4002	group_11337
gene_1755	KLPN_ST25817356	grxD	grxD	grxD
gene_1756	KLPN_ST25817357	group_2033	group_1908	ydgJ_1
gene_1757	KLPN_ST25817358	group_6164	group_6588	group_9360
gene_1758	KLPN_ST25817359	group_42	group_88	group_9365
gene_1759	KLPN_ST25817360	group_2476	group_2354	fdnH
gene_1760	KLPN_ST25817363	group_7667	group_8171	group_6401
gene_1761	KLPN_ST25817386	nadA	nadA	nadA
gene_1762	KLPN_ST258173	group_7558	group_7967	group_7834
gene_1763	KLPN_ST25817493	putA~~~putA_2~~~putA_1	putA~~~putA_2~~~putA_1	putA
gene_1764	KLPN_ST258174	codA_1~~~codA_2	codA_1~~~codA_2	codA_2
gene_1765	KLPN_ST25817523	group_217	group_315	group_4328
gene_1766	KLPN_ST25817555	fhlA_2~~~fhlA_1~~~fhlA	fhlA_2~~~fhlA_1~~~fhlA	fhlA
gene_1767	KLPN_ST25817583	aaeA_1	aaeA_1	aaeA_1
gene_1768	KLPN_ST258175	rplC	rplC	rplC
gene_1769	KLPN_ST25817621	levE	levE	group_9806
gene_1770	KLPN_ST25817622	group_8234	group_8998	NA
gene_1771	KLPN_ST25817632	group_3790	group_3558	rpoE
gene_1772	KLPN_ST25817633	ypjD	ypjD	ypjD
gene_1773	KLPN_ST25817635	group_2758	group_2629	fliY_1
gene_1774	KLPN_ST25817636	nrdE	nrdE	nrdE
gene_1775	KLPN_ST25817637	licC_4~~~licC_6~~~licC_1~~~licC_3~~~lacE	licC_4~~~licC_6~~~licC_1~~~licC_3~~~lacE	licC_2
gene_1776	KLPN_ST25817638	surE	surE	surE
gene_1777	KLPN_ST25817639	ppnN	ppnN	ppnN
gene_1778	KLPN_ST25817640	cbiO_1~~~cbiO_2	cbiO_1~~~cbiO_2	cbiO
gene_1779	KLPN_ST25817641	group_468	group_699	group_4067
gene_1780	KLPN_ST25817642	group_2708	group_2579	group_13570
gene_1781	KLPN_ST25817643	group_1667	group_1550	serA
gene_1782	KLPN_ST25817644	endA	endA	endA
gene_1783	KLPN_ST25817645	group_6900	group_7329	group_12025
gene_1784	KLPN_ST25817646	group_3600	group_3376	group_11904
gene_1785	KLPN_ST25817647	group_7758	group_8276	group_6155
gene_1786	KLPN_ST25817648	ddrA_2~~~ddrA_3	ddrA_2~~~ddrA_3	ddrA_2
gene_1787	KLPN_ST25817649	group_1639	group_1524	sstT
gene_1788	KLPN_ST25817650	gatZ_2~~~gatZ_1	gatZ_2~~~gatZ_1	gatZ
gene_1789	KLPN_ST25817651	group_1503	group_1397	argG
gene_1790	KLPN_ST25817652	group_7986	group_8698	group_6131
gene_1791	KLPN_ST25817653	group_1292	group_1243	gabR_3
gene_1792	KLPN_ST25817654	group_5937	group_6352	group_9477
gene_1793	KLPN_ST25817655	group_505	group_624	glyS
gene_1794	KLPN_ST25817656	group_4350	group_4117	secB
gene_1795	KLPN_ST25817657	group_3072	group_2912	group_20914
gene_1796	KLPN_ST25817658	purT_2~~~purT_1	purT_2~~~purT_1	purT
gene_1797	KLPN_ST25817659	manX_2~~~manX_1	manX_2~~~manX_1	manX
gene_1798	KLPN_ST25817660	group_6183	group_6604	group_9708
gene_1799	KLPN_ST25817661	group_3364	group_3165	pdxH
gene_1800	KLPN_ST25817662	mdoD_1~~~mdoD~~~mdoD_2	mdoD_1~~~mdoD~~~mdoD_2	mdoD
gene_1801	KLPN_ST25817663	group_7059	group_7482	group_7670
gene_1802	KLPN_ST25817666	modF_1~~~modF~~~modF_2	modF_1~~~modF~~~modF_2	modF
gene_1803	KLPN_ST25817667	ybaN	ybaN	ybaN
gene_1804	KLPN_ST25817668	group_4680	group_4442	group_20926
gene_1805	KLPN_ST25817669	kstD	kstD	kstD
gene_1806	KLPN_ST25817670	group_1917	group_1791	ddlA
gene_1807	KLPN_ST25817672	alr	alr	alr
gene_1808	KLPN_ST25817676	nrtA	nrtA	nrtA
gene_1809	KLPN_ST25817677	pckA_2	pckA_2	pckA_1
gene_1810	KLPN_ST25817678	mdtA_3~~~mdtA_2	mdtA_3~~~mdtA_2	mdtA_2
gene_1811	KLPN_ST25817679	group_4375	group_4141	yafP_1
gene_1812	KLPN_ST25817680	group_3331	group_3139	folE
gene_1813	KLPN_ST25817681	group_2115	group_1991	yejK
gene_1814	KLPN_ST25817682	group_6372	group_6792	group_9199
gene_1815	KLPN_ST25817683	group_446	group_534	pta
gene_1816	KLPN_ST25817684	zipA	zipA	zipA
gene_1817	KLPN_ST25817685	group_5462	group_5324	eutM
gene_1818	KLPN_ST25817686	group_2452	group_2329	bglK
gene_1819	KLPN_ST25817687	group_6552	group_6972	group_9253
gene_1820	KLPN_ST25817688	group_1452	group_1350	astD_1
gene_1821	KLPN_ST25817689	group_7116	group_7535	lldR_1
gene_1822	KLPN_ST25817690	fimD_5~~~htrE_1~~~yehB~~~htrE_2	fimD_5~~~htrE_1~~~yehB~~~htrE_2	htrE_1
gene_1823	KLPN_ST25817691	kefF_1	kefF_1	kefF_1
gene_1824	KLPN_ST25817692	zapA	zapA	zapA
gene_1825	KLPN_ST25817693	galP_1~~~galP_2	galP_1~~~galP_2	galP
gene_1826	KLPN_ST25817694	group_99	group_143	group_11908
gene_1827	KLPN_ST25817695	gss~~~gss_1~~~gss_2	gss~~~gss_1~~~gss_2	gss
gene_1828	KLPN_ST25817696	group_3323	group_3134	group_19270
gene_1829	KLPN_ST25817697	group_7090	group_7513	group_5230
gene_1830	KLPN_ST25817698	group_4715	group_4476	rbfA
gene_1831	KLPN_ST25817699	lptC	lptC	lptC
gene_1832	KLPN_ST258176	bamA_2	bamA_2	bamA_1
gene_1833	KLPN_ST25817706	group_7149	group_7571	group_8063
gene_1834	KLPN_ST25817707	malP_4~~~malP_3	malP_4~~~malP_3	malP_3
gene_1835	KLPN_ST25817708	group_855	group_5677	cspA
gene_1836	KLPN_ST25817709	group_6570	group_6989	group_11517
gene_1837	KLPN_ST25817710	group_838	group_5455	nikR
gene_1838	KLPN_ST25817711	group_5156	group_4910	glpE_2
gene_1839	KLPN_ST25817712	group_2663	group_2534	dam_2
gene_1840	KLPN_ST25817713	group_4848	group_4608	rpsL
gene_1841	KLPN_ST25817714	group_423	group_5650	rplQ
gene_1842	KLPN_ST25817715	group_7067	group_7490	group_5733
gene_1843	KLPN_ST25817716	group_576	group_733	aaeB_2
gene_1844	KLPN_ST25817717	group_3823	group_3591	kdsC
gene_1845	KLPN_ST25817718	group_2283	group_2161	truB
gene_1846	KLPN_ST25817719	group_2624	group_2496	group_19468
gene_1847	KLPN_ST25817720	evgS_1~~~rcsC_4~~~evgS_2~~~evgS~~~rcsC_3	evgS_1~~~rcsC_4~~~evgS_2~~~evgS~~~rcsC_3	rcsC_3
gene_1848	KLPN_ST25817721	group_1380	group_1288	tolC
gene_1849	KLPN_ST25817722	lysN_1	lysN_1	lysN_2
gene_1850	KLPN_ST25817723	group_1269	group_1231	ppx
gene_1851	KLPN_ST25817725	guaB	guaB	guaB
gene_1852	KLPN_ST25817726	hcaT_2~~~hcaT_1	hcaT_2~~~hcaT_1	hcaT
gene_1853	KLPN_ST25817727	group_4816	group_4578	grcA
gene_1854	KLPN_ST25817728	group_982	group_1161	recN
gene_1855	KLPN_ST25817729	group_48	group_5687	group_11938
gene_1856	KLPN_ST25817730	secY_1~~~secY_2	secY_1~~~secY_2	secY
gene_1857	KLPN_ST25817731	group_3100	group_2935	dauR
gene_1858	KLPN_ST25817732	group_1643	group_1528	pilQ
gene_1859	KLPN_ST25817733	malP_4~~~malP_2~~~malP_3	malP_4~~~malP_2~~~malP_3	malP_2
gene_1860	KLPN_ST25817734	galC	galC	galC
gene_1861	KLPN_ST25817735	emrD_2~~~emrD_1	emrD_2~~~emrD_1	emrD
gene_1862	KLPN_ST25817736	cueO_2~~~cueO~~~cueO_1	cueO_2~~~cueO~~~cueO_1	NA
gene_1863	KLPN_ST25817737	group_3865	group_3631	outB
gene_1864	KLPN_ST25817738	group_1819	group_1694	lpxB
gene_1865	KLPN_ST25817739	group_2892	group_2755	yafV
gene_1866	KLPN_ST25817740	group_86	group_127	glpP
gene_1867	KLPN_ST25817741	ecpA_3~~~ecpA_2~~~ecpA_1	ecpA_3~~~ecpA_2~~~ecpA_1	ecpA_1
gene_1868	KLPN_ST25817742	group_2342	group_2219	thpA_2
gene_1869	KLPN_ST25817743	group_1947	group_1823	yncE_2
gene_1870	KLPN_ST25817744	group_5838	group_6162	group_11786
gene_1871	KLPN_ST25817746	group_2995	group_2844	group_19329
gene_1872	KLPN_ST25817747	group_4606	group_4376	paaI
gene_1873	KLPN_ST25817748	ydfZ	ydfZ	ydfZ
gene_1874	KLPN_ST25817749	adh1	adh1	adh1
gene_1875	KLPN_ST25817750	group_7359	group_7767	group_9429
gene_1876	KLPN_ST25817751	group_7814	group_8330	group_3494
gene_1877	KLPN_ST25817752	phnR_2~~~phnR_1	phnR_2~~~phnR_1	phnR
gene_1878	KLPN_ST25817753	group_6284	group_6704	group_9649
gene_1879	KLPN_ST25817754	cntO~~~cntO_1	cntO~~~cntO_1	cntO
gene_1880	KLPN_ST25817755	group_56	group_101	group_9439
gene_1881	KLPN_ST25817756	codAch2~~~codAch2_2~~~codAch2_1	codAch2~~~codAch2_2~~~codAch2_1	codAch2
gene_1882	KLPN_ST25817757	group_1400	group_1304	degP
gene_1883	KLPN_ST25817758	gluQ	gluQ	gluQ
gene_1884	KLPN_ST25817759	group_1429	group_1332	yicJ_3
gene_1885	KLPN_ST25817760	ilvH	ilvH	ilvH
gene_1886	KLPN_ST25817764	group_6462	group_6880	lacG_1
gene_1887	KLPN_ST25817766	dmlR_1	dmlR_1	dmlR_17
gene_1888	KLPN_ST25817767	group_1506	group_1400	gdhA_1
gene_1889	KLPN_ST25817768	group_7773	group_8290	group_8052
gene_1890	KLPN_ST25817769	cysB	cysB	cysB
gene_1891	KLPN_ST25817772	pspF_1~~~pspF_2	pspF_1~~~pspF_2	pspF
gene_1892	KLPN_ST25817807	fcuA_2~~~fcuA_1~~~fcuA	fcuA_2~~~fcuA_1~~~fcuA	fcuA
gene_1893	KLPN_ST25817822	gspA	gspA	gspA
gene_1894	KLPN_ST25817925	group_5486	group_5365	hpf
gene_1895	KLPN_ST25817933	hpd	hpd	dgoT_1
gene_1896	KLPN_ST25817945	group_5248	group_5004	clpS
gene_1897	KLPN_ST25817946	pqiC	pqiC	pqiC
gene_1898	KLPN_ST25817947	group_2301	group_2178	group_11614
gene_1899	KLPN_ST25817948	plsX	plsX	plsX
gene_1900	KLPN_ST25817949	group_7865	group_8449	group_3356
gene_1901	KLPN_ST25817950	lpdC_1~~~lpdC_2	lpdC_1~~~lpdC_2	lpdC
gene_1902	KLPN_ST25817951	mipA	mipA	mipA
gene_1903	KLPN_ST25817954	nolA	nolA	group_7804
gene_1904	KLPN_ST25817969	coaA	coaA	coaA
gene_1905	KLPN_ST25818011	dmdB_2~~~dmdB_1~~~dmdB	dmdB_2~~~dmdB_1~~~dmdB	dmdB
gene_1906	KLPN_ST25818137	group_2261	group_2138	yfiY
gene_1907	KLPN_ST25818157	htpX_2~~~htpX_1	htpX_2~~~htpX_1	htpX_1
gene_1908	KLPN_ST25818260	cycA_1	cycA_1	cycA_1
gene_1909	KLPN_ST25818295	group_5024	group_4779	sdhD
gene_1910	KLPN_ST25818296	group_1824	group_1699	nagA
gene_1911	KLPN_ST25818297	group_6431	group_6850	tatE
gene_1912	KLPN_ST25818298	group_1488	cysQ_1	glpT_1
gene_1913	KLPN_ST25818299	aplK	aplK	aplK
gene_1914	KLPN_ST25818300	scrK_1~~~scrK_3~~~scrK	scrK_1~~~scrK_3~~~scrK	scrK
gene_1915	KLPN_ST25818302	group_7656	group_8158	group_4482
gene_1916	KLPN_ST25818303	kefC_3~~~kefC_2	kefC_3~~~kefC_2	kefC_1
gene_1917	KLPN_ST25818304	group_3084	group_2922	group_19118
gene_1918	KLPN_ST25818305	nupX	nupX	nupX
gene_1919	KLPN_ST25818306	norR_2~~~dgaR	norR_2~~~dgaR	norR_4
gene_1920	KLPN_ST25818307	group_6015	group_6433	group_9115
gene_1921	KLPN_ST25818308	group_5668	group_5827	group_19135
gene_1922	KLPN_ST25818309	group_4470	group_4240	holC
gene_1923	KLPN_ST25818310	group_6755	group_7175	group_8004
gene_1924	KLPN_ST25818311	group_2211	group_2088	ytfF
gene_1925	KLPN_ST25818312	group_5331	group_5087	hfq
gene_1926	KLPN_ST25818315	group_2182	group_2057	qorA
gene_1927	KLPN_ST25818316	bacC~~~fabG_10	bacC~~~fabG_10	bacC
gene_1928	KLPN_ST25818317	thiG_1~~~thiG_2	thiG_1~~~thiG_2	thiG
gene_1929	KLPN_ST25818318	ubiJ_2	ubiJ_2	ubiJ_2
gene_1930	KLPN_ST25818319	group_1501	group_1395	wzyE
gene_1931	KLPN_ST25818320	btuB_1~~~btuB_2	btuB_2~~~btuB_1	NA
gene_1932	KLPN_ST25818321	group_2239	group_2116	pfkA
gene_1933	KLPN_ST25818322	group_6339	group_6760	group_21059
gene_1934	KLPN_ST25818323	group_2460	group_2338	rbsB_4
gene_1935	KLPN_ST25818324	adeP_2~~~adeP_3	adeP_2~~~adeP_3	adeP
gene_1936	KLPN_ST25818330	dgoT_2~~~dgoT_1	dgoT_2~~~dgoT_1	dgoT_2
gene_1937	KLPN_ST25818331	group_7032	group_7460	group_6932
gene_1938	KLPN_ST25818332	group_496	group_614	recG
gene_1939	KLPN_ST25818333	panF_2~~~panF~~~panF_1	panF_2~~~panF~~~panF_1	panF
gene_1940	KLPN_ST25818334	group_3175	group_3000	nanE
gene_1941	KLPN_ST25818335	yhbE_1~~~yhbE_2~~~yhbE	yhbE_1~~~yhbE_2~~~yhbE	yhbE
gene_1942	KLPN_ST25818336	group_6486	group_6901	group_9168
gene_1943	KLPN_ST25818337	yqjG_2~~~yqjG_1	yqjG_2~~~yqjG_1	yqjG
gene_1944	KLPN_ST25818338	group_2940	group_1165	dhaK_2
gene_1945	KLPN_ST25818339	group_5225	group_4978	ureB
gene_1946	KLPN_ST25818340	ftsP	ftsP	ftsP
gene_1947	KLPN_ST25818341	dnaB_1~~~dnaB_2	dnaB_1~~~dnaB_2	dnaB_1
gene_1948	KLPN_ST25818342	group_5183	group_4935	group_20634
gene_1949	KLPN_ST25818343	group_6094	group_6516	betB_1
gene_1950	KLPN_ST25818344	ygfZ	ygfZ	ygfZ
gene_1951	KLPN_ST25818345	fimH_1~~~fimH_2	fimH_1~~~fimH_2	fimH
gene_1952	KLPN_ST25818346	degA~~~ccpA_1~~~purR_1	degA~~~ccpA_1~~~purR_1	NA
gene_1953	KLPN_ST25818348	group_508	group_632	ppk
gene_1954	KLPN_ST25818349	group_3243	group_3065	eutQ
gene_1955	KLPN_ST25818350	group_5755	group_5972	ptsH
gene_1956	KLPN_ST25818351	fadJ_1~~~fadJ_2	fadJ_1~~~fadJ_2	fadJ
gene_1957	KLPN_ST25818352	group_3494	group_3275	yfcF
gene_1958	KLPN_ST25818360	livK_2~~~livK_1~~~livK	livK_2~~~livK_1~~~livK	livK
gene_1959	KLPN_ST25818400	fnr	fnr	fnr
gene_1960	KLPN_ST25818438	group_3348	group_3153	yieH
gene_1961	KLPN_ST25818459	lon_2~~~lon_1	lon_2~~~lon_1	lon_1
gene_1962	KLPN_ST25818479	rpoA	rpoA	rpoA
gene_1963	KLPN_ST25818490	sasA_4~~~rstB_1~~~rstB_2~~~sasA_2	sasA_4~~~rstB_1~~~rstB_2~~~sasA_2	rstB_1
gene_1964	KLPN_ST25818515	group_23	group_62	group_6624
gene_1965	KLPN_ST2581853	tsaR_3~~~tsaR_2	tsaR_3~~~tsaR_2	tsaR_2
gene_1966	KLPN_ST25818564	araC	araC	araC
gene_1967	KLPN_ST258185	bcsE_2~~~bcsE_1~~~bcsE	bcsE_2~~~bcsE_1~~~bcsE	bcsE
gene_1968	KLPN_ST25818632	group_1689	group_1573	argD
gene_1969	KLPN_ST25818633	group_3206	group_3026	rpsC
gene_1970	KLPN_ST25818634	group_723	group_5651	NA
gene_1971	KLPN_ST25818635	prmA_1~~~prmA_2	prmA_1~~~prmA_2	prmA
gene_1972	KLPN_ST25818636	group_6853	group_7281	sspB
gene_1973	KLPN_ST25818637	group_5753	group_5968	rpmA
gene_1974	KLPN_ST25818638	group_7731	group_8246	yhbO
gene_1975	KLPN_ST25818639	group_2860	group_2726	yqjH
gene_1976	KLPN_ST25818640	group_3037	group_2879	plsC
gene_1977	KLPN_ST25818641	group_7673	group_8176	group_5789
gene_1978	KLPN_ST25818642	trmB	trmB	trmB
gene_1979	KLPN_ST25818643	group_3381	group_3180	group_11559
gene_1980	KLPN_ST25818644	group_1652	group_1536	cscB
gene_1981	KLPN_ST25818645	ptrA_2~~~ptrA_1~~~ptrA	ptrA_2~~~ptrA_1~~~ptrA	ptrA
gene_1982	KLPN_ST25818646	cobD_3~~~cobD_2	cobD_3~~~cobD_2	NA
gene_1983	KLPN_ST25818647	fucO	fucO	fucO
gene_1984	KLPN_ST25818648	group_4897	group_4655	queD
gene_1985	KLPN_ST25818649	group_2053	group_1927	hemS
gene_1986	KLPN_ST25818650	hycG	hycG	hycG
gene_1987	KLPN_ST25818651	yqaA	yqaA	yqaA
gene_1988	KLPN_ST25818652	yraI	yraI	yraI
gene_1989	KLPN_ST25818653	yfiH	yfiH	yfiH
gene_1990	KLPN_ST25818654	group_3264	group_3083	qseG
gene_1991	KLPN_ST25818655	rlmN	rlmN	rlmN
gene_1992	KLPN_ST25818656	group_1864	group_1736	dapE_1
gene_1993	KLPN_ST25818657	group_2094	group_1970	cysP
gene_1994	KLPN_ST25818658	alaC	alaC	alaC
gene_1995	KLPN_ST25818659	group_3435	group_1250	purF
gene_1996	KLPN_ST25818660	group_5373	group_5128	nuoK
gene_1997	KLPN_ST25818661	rcsC_2~~~rcsC_3	rcsC_2~~~rcsC_3	rcsC_2
gene_1998	KLPN_ST25818662	yeiR	yeiR	yeiR
gene_1999	KLPN_ST25818663	yohC	yohC	yohC
gene_2000	KLPN_ST25818664	group_1566	group_1453	hisD
gene_2001	KLPN_ST25818665	group_7029	group_7457	group_7807
gene_2002	KLPN_ST25818666	group_5986	group_6403	group_11509
gene_2003	KLPN_ST25818667	hmuU_3	hmuU_3	hmuU_2
gene_2004	KLPN_ST25818668	mhpC_2~~~mhpC~~~mhpC_1	mhpC_2~~~mhpC~~~mhpC_1	mhpC
gene_2005	KLPN_ST25818669	group_2888	group_2751	bdhA
gene_2006	KLPN_ST25818670	cmlA	cmlA	cmlA
gene_2007	KLPN_ST25818671	cybB_1~~~cybB_2	cybB_1~~~cybB_2	cybB
gene_2008	KLPN_ST25818672	prr	prr	prr
gene_2009	KLPN_ST25818673	group_6449	group_6867	NA
gene_2010	KLPN_ST25818674	ydeP~~~ydeP_2	ydeP~~~ydeP_2	ydeP
gene_2011	KLPN_ST25818675	group_2821	group_2691	fliY_2
gene_2012	KLPN_ST25818677	group_3139	group_2967	deoC_1
gene_2013	KLPN_ST25818678	lpfB_1	lpfB_1	lpfB_1
gene_2014	KLPN_ST25818679	group_953	group_7954	group_6412
gene_2015	KLPN_ST25818681	ydfG	ydfG	NA
gene_2016	KLPN_ST25818682	ytnP	ytnP	ytnP
gene_2017	KLPN_ST25818683	group_8182	group_8928	group_6831
gene_2018	KLPN_ST25818684	group_6706	group_7125	group_11837
gene_2019	KLPN_ST25818685	group_2733	group_2605	sapF
gene_2020	KLPN_ST25818686	ydjI_2	ydjI_2	NA
gene_2021	KLPN_ST25818687	group_4954	group_8886	group_11975
gene_2022	KLPN_ST25818688	purB_2~~~purB_1	purB_2~~~purB_1	purB
gene_2023	KLPN_ST25818689	ptsG	ptsG	ptsG
gene_2024	KLPN_ST25818690	mdtG~~~sbnD_2	mdtG~~~sbnD_2	sbnD_2
gene_2025	KLPN_ST25818691	group_1541	group_1430	rutG
gene_2026	KLPN_ST25818692	group_4645	group_4411	yccU
gene_2027	KLPN_ST25818693	group_1582	group_1469	serS
gene_2028	KLPN_ST25818694	group_3333	group_3141	artM_1
gene_2029	KLPN_ST25818696	group_1719	group_1600	ybjJ
gene_2030	KLPN_ST25818697	group_7674	group_8177	mntR
