gene_name	panacota	panaroo	panaroodefault	roarydefault
gene_1557	KLPN_ST30714043	group_5347	group_5636	ycaC
gene_1558	KLPN_ST30714046	gtfA	gtfA	gtfA
gene_1559	KLPN_ST3071404	yghB	yghB	yghB
gene_1560	KLPN_ST30714050	livF_2	livF_2	livF_2
gene_1561	KLPN_ST30714051	mcbA	mcbA	mcbA
gene_1562	KLPN_ST30714052	group_959	group_1164	gsiD_2
gene_1563	KLPN_ST30714056	group_5837	group_6118	betI_3
gene_1564	KLPN_ST30714057	group_8895	group_9021	group_16078
gene_1565	KLPN_ST30714058	group_2799	group_3042	pepT
gene_1566	KLPN_ST30714059	group_3021	group_3259	lpxP
gene_1567	KLPN_ST3071405	group_5971	group_6250	group_15694
gene_1568	KLPN_ST30714060	group_1756	group_1967	dnaN
gene_1569	KLPN_ST3071406	group_2188	group_2401	epd
gene_1570	KLPN_ST3071407	group_1399	group_1611	dsbC
gene_1571	KLPN_ST30714080	group_321	group_320	pgrR_2
gene_1572	KLPN_ST3071408	group_5156	group_5495	fimC_1
gene_1573	KLPN_ST3071409	group_6493	group_6751	iscR
gene_1574	KLPN_ST30714113	group_1444	group_1656	mdoC
gene_1575	KLPN_ST3071411	group_1175	group_1383	fabB
gene_1576	KLPN_ST3071412	group_1789	group_1999	alaA
gene_1577	KLPN_ST3071413	group_1058	group_1264	glpB
gene_1578	KLPN_ST30714147	group_5298	group_5602	group_714
gene_1579	KLPN_ST3071414	group_1294	group_1506	bcr_1
gene_1580	KLPN_ST3071415	group_7345	group_5544	yohK_2
gene_1581	KLPN_ST3071416	group_3969	group_4271	thiD
gene_1582	KLPN_ST3071419	group_2259	group_2469	mscL
gene_1583	KLPN_ST30714207	gltP~~~gltP_2	gltP~~~gltP_2	gltP
gene_1584	KLPN_ST3071420	group_7243	group_7478	group_15628
gene_1585	KLPN_ST3071421	group_7105	group_7365	rcsF
gene_1586	KLPN_ST30714222	group_1489	group_1703	ytfF
gene_1587	KLPN_ST3071422	group_8	group_8	mukB
gene_1588	KLPN_ST3071423	group_283	group_280	cydD
gene_1589	KLPN_ST3071425	dadA_2~~~dadA_3	dadA_2~~~dadA_3	dadA_1
gene_1590	KLPN_ST3071426	group_7982	group_8155	group_6782
gene_1591	KLPN_ST30714294	group_1852	group_2062	rluA_1
gene_1592	KLPN_ST3071429	group_6178	group_6446	group_6668
gene_1593	KLPN_ST3071430	group_1988	group_2197	yncE_1
gene_1594	KLPN_ST3071431	group_3176	group_3425	group_6640
gene_1595	KLPN_ST3071432	group_5573	group_5859	nth
gene_1596	KLPN_ST3071433	group_2813	group_3055	ribC
gene_1597	KLPN_ST3071434	codAch2	codAch2	codAch2
gene_1598	KLPN_ST3071435	group_1863	group_2073	group_3270
gene_1599	KLPN_ST30714397	group_3456	group_3754	deaD
gene_1600	KLPN_ST30714457	group_2115	group_2329	group_15596
gene_1601	KLPN_ST30714465	hmuT	hmuT	hmuT
gene_1602	KLPN_ST30714501	cbiG	cbiG	cbiG
gene_1603	KLPN_ST30714532	group_1857	group_2067	lptG
gene_1604	KLPN_ST30714533	dgaF	dgaF	dgaF
gene_1605	KLPN_ST30714534	ytfJ	ytfJ	ytfJ
gene_1606	KLPN_ST30714535	group_873	group_1076	purA
gene_1607	KLPN_ST30714536	group_2678	group_2919	parM
gene_1608	KLPN_ST30714537	group_340	group_338	actP
gene_1609	KLPN_ST30714538	group_7034	group_7301	group_14933
gene_1610	KLPN_ST30714539	panS	panS	panS
gene_1611	KLPN_ST30714540	group_9402	group_2140	thiC
gene_1612	KLPN_ST30714541	group_7238	group_4502	tatC
gene_1613	KLPN_ST30714542	group_1377	group_1589	hemX
gene_1614	KLPN_ST30714543	group_430	group_511	comM
gene_1615	KLPN_ST30714544	group_6233	group_6500	hslV
gene_1616	KLPN_ST30714552	group_5702	group_5983	group_7070
gene_1617	KLPN_ST30714553	group_1390	group_1602	adeQ
gene_1618	KLPN_ST30714554	group_823	group_1025	mglB
gene_1619	KLPN_ST30714555	group_4130	group_4435	rhmR
gene_1620	KLPN_ST30714556	group_2501	group_2728	group_5335
gene_1621	KLPN_ST30714557	group_3738	group_3264	mepA
gene_1622	KLPN_ST30714559	group_7562	group_7757	group_7183
gene_1623	KLPN_ST30714560	kduD	kduD	kduD_2
gene_1624	KLPN_ST30714561	group_6615	group_6873	ureE
gene_1625	KLPN_ST30714562	lpoA	lpoA	lpoA
gene_1626	KLPN_ST30714563	group_5609	group_5894	rlmE
gene_1627	KLPN_ST30714564	group_2293	group_2503	rspB
gene_1628	KLPN_ST30714565	group_774	group_979	secY
gene_1629	KLPN_ST30714566	group_6679	group_6929	dauR
gene_1630	KLPN_ST30714567	group_1898	group_2107	pilQ
gene_1631	KLPN_ST30714569	group_405	group_456	gpmI
gene_1632	KLPN_ST30714570	group_1443	group_1655	group_2608
gene_1633	KLPN_ST30714571	group_2364	group_2571	group_6542
gene_1634	KLPN_ST30714572	group_631	group_840	group_6520
gene_1635	KLPN_ST30714573	yidG	yidG	yidG
gene_1636	KLPN_ST30714574	group_1048	group_1254	yjeH
gene_1637	KLPN_ST30714575	group_3538	group_3834	phnJ
gene_1638	KLPN_ST30714576	group_5394	group_5682	group_7392
gene_1639	KLPN_ST30714577	group_2397	group_2605	dinF
gene_1640	KLPN_ST30714578	group_363	group_360	group_15749
gene_1641	KLPN_ST30714579	group_12	group_12	rpoB
gene_1642	KLPN_ST30714580	group_3155	group_3406	bioP
gene_1643	KLPN_ST30714581	group_1156	group_1363	wecC
gene_1644	KLPN_ST30714582	group_5398	group_5687	argB
gene_1645	KLPN_ST30714583	group_2159	group_2372	rhaT
gene_1646	KLPN_ST30714584	group_7277	group_7503	vapC
gene_1647	KLPN_ST30714585	group_860	group_1063	asnA
gene_1648	KLPN_ST30714586	group_350	group_347	yidC
gene_1649	KLPN_ST30714598	group_3108	group_3360	dasC
gene_1650	KLPN_ST30714599	group_1149	group_1355	amiC_2
gene_1651	KLPN_ST30714600	group_1241	group_1449	csdA
gene_1652	KLPN_ST30714601	group_742	group_947	gudX
gene_1653	KLPN_ST30714602	group_7101	group_7361	hosA
gene_1654	KLPN_ST30714603	group_1288	group_1500	group_4567
gene_1655	KLPN_ST30714604	group_1214	group_1422	norW_2
gene_1656	KLPN_ST30714605	group_1607	group_1819	proX
gene_1657	KLPN_ST30714606	group_1760	group_1971	group_4591
gene_1658	KLPN_ST30714607	group_8373	group_8535	rpsP
gene_1659	KLPN_ST30714608	group_2679	group_2920	rseB
gene_1660	KLPN_ST30714609	group_2991	group_3230	argP_2
gene_1661	KLPN_ST30714610	group_2832	group_3072	ftnA_1
gene_1662	KLPN_ST30714611	group_2541	group_2786	lpxM
gene_1663	KLPN_ST30714612	group_1525	group_1739	ftsI_1
gene_1664	KLPN_ST30714613	group_3175	group_3424	cvrA
gene_1665	KLPN_ST30714614	group_1853	group_2063	group_4757
gene_1666	KLPN_ST30714615	group_2850	group_3089	chaA
gene_1667	KLPN_ST30714616	oppC_1~~~oppC_2	oppC_1~~~oppC_2	oppC
gene_1668	KLPN_ST30714617	ydiE	ydiE	ydiE
gene_1669	KLPN_ST30714618	group_2904	group_3143	group_5234
gene_1670	KLPN_ST30714619	group_7431	group_7636	group_6587
gene_1671	KLPN_ST30714620	group_3198	group_3452	dmlR_5
gene_1672	KLPN_ST30714621	group_6882	group_7153	group_6700
gene_1673	KLPN_ST30714622	group_4352	group_4667	nimR_3
gene_1674	KLPN_ST30714623	group_3264	group_3523	NA
gene_1675	KLPN_ST30714624	trpA	trpA	trpA
gene_1676	KLPN_ST30714625	astD_3	astD_3	astD_2
gene_1677	KLPN_ST30714626	group_982	group_1187	group_5472
gene_1678	KLPN_ST30714627	pdeH_2	pdeH_2	pdeH_2
gene_1679	KLPN_ST30714628	group_3202	group_3457	group_7931
gene_1680	KLPN_ST30714629	group_7766	group_7941	clpS
gene_1681	KLPN_ST30714636	group_8003	group_8176	ilvN
gene_1682	KLPN_ST30714637	group_1464	group_1677	bcr_2
gene_1683	KLPN_ST30714638	group_1040	group_1246	glpK
gene_1684	KLPN_ST30714639	group_8499	group_8653	rpmB
gene_1685	KLPN_ST30714640	yibL	yibL	yibL
gene_1686	KLPN_ST30714641	group_2570	group_2812	ghrB
gene_1687	KLPN_ST30714642	group_1957	group_2164	astE_2
gene_1688	KLPN_ST30714643	group_3481	group_3772	group_14938
gene_1689	KLPN_ST30714644	group_3218	group_3476	group_8115
gene_1690	KLPN_ST30714645	group_746	group_951	potD
gene_1691	KLPN_ST30714646	group_871	group_1074	ycfH
gene_1692	KLPN_ST30714647	group_7248	group_7482	group_15285
gene_1693	KLPN_ST30714648	group_2763	group_3005	rutG
gene_1694	KLPN_ST30714650	dmlA	dmlA	dmlA
gene_1695	KLPN_ST30714651	pqiC	pqiC	pqiC
gene_1696	KLPN_ST30714652	group_1250	group_1460	group_4940
gene_1697	KLPN_ST30714653	group_1734	group_1946	ybhR_1
gene_1698	KLPN_ST30714654	sdcS	sdcS	sdcS
gene_1699	KLPN_ST30714655	group_2458	group_2667	group_7455
gene_1700	KLPN_ST30714656	group_1416	group_1627	ubiF
gene_1701	KLPN_ST30714657	group_6306	group_6573	pagP
gene_1702	KLPN_ST30714658	group_5652	group_5934	group_7527
gene_1703	KLPN_ST30714659	group_2554	group_2796	ctpF_1
gene_1704	KLPN_ST30714660	group_8997	group_9115	group_7552
gene_1705	KLPN_ST30714661	group_1354	group_1566	group_4815
gene_1706	KLPN_ST30714662	group_7594	group_7784	glnK
gene_1707	KLPN_ST30714663	group_940	group_1145	iolG_5
gene_1708	KLPN_ST30714664	group_1291	group_1503	fba
gene_1709	KLPN_ST30714665	group_6206	group_6473	rutB_1
gene_1710	KLPN_ST30714666	group_3250	group_3510	phnE
gene_1711	KLPN_ST30714667	group_4421	group_6008	fabG_1
gene_1712	KLPN_ST30714668	group_2382	group_2590	nqrF
gene_1713	KLPN_ST30714669	arfB	arfB	arfB
gene_1714	KLPN_ST30714670	group_3971	group_4431	btuF_2
gene_1715	KLPN_ST30714671	panB_2~~~panB_1	panB_2~~~panB_1	panB
gene_1716	KLPN_ST30714672	group_2865	group_3104	epsE_1
gene_1717	KLPN_ST30714673	group_5740	group_6024	leuD1
gene_1718	KLPN_ST30714674	group_6587	group_6843	group_6983
gene_1719	KLPN_ST30714675	group_7123	group_7380	group_8091
gene_1720	KLPN_ST30714676	group_4193	group_5540	deoC_2
gene_1721	KLPN_ST30714677	group_6996	group_7264	group_7597
gene_1722	KLPN_ST30714678	group_3762	group_3368	group_7575
gene_1723	KLPN_ST30714679	group_1775	group_1985	group_7399
gene_1724	KLPN_ST30714680	group_2052	group_2265	aphA
gene_1725	KLPN_ST30714683	group_682	group_887	yhjE
gene_1726	KLPN_ST30714684	arnE	arnE	arnE
gene_1727	KLPN_ST30714685	group_3795	group_4110	aroE_2
gene_1728	KLPN_ST30714686	yhdT	yhdT	yhdT
gene_1729	KLPN_ST30714687	group_2719	group_2959	gltD
gene_1730	KLPN_ST30714688	group_8843	group_8971	obgE
gene_1731	KLPN_ST30714689	group_2503	group_2733	yqjG
gene_1732	KLPN_ST30714690	group_1560	group_1773	dhaK_1
gene_1733	KLPN_ST30714691	group_7743	group_7919	ureB
gene_1734	KLPN_ST30714692	group_655	group_860	ftsP
gene_1735	KLPN_ST30714693	group_6788	group_7053	trmB
gene_1736	KLPN_ST30714694	nadX_1~~~nadX_2~~~nadX	nadX_1~~~nadX_2~~~nadX	nadX
gene_1737	KLPN_ST30714695	group_2203	group_2416	group_1762
gene_1738	KLPN_ST30714696	group_895	group_1098	yjdJ
gene_1739	KLPN_ST30714697	group_3982	group_4322	rbsR_2
gene_1740	KLPN_ST30714699	group_1750	group_1961	group_1855
gene_1741	KLPN_ST30714700	group_209	group_208	group_15619
gene_1742	KLPN_ST30714701	group_1795	group_2005	cysA
gene_1743	KLPN_ST30714702	group_3072	group_3310	cynR_5
gene_1744	KLPN_ST30714707	group_1615	group_1827	group_5242
gene_1745	KLPN_ST30714710	group_1110	group_1314	group_5136
gene_1746	KLPN_ST30714713	group_5742	group_6026	azoR_1
gene_1747	KLPN_ST30714714	ttcA	ttcA	ttcA
gene_1748	KLPN_ST30714750	group_1366	group_1578	group_5206
gene_1749	KLPN_ST30714944	group_1368	group_1580	group_2673
gene_1750	KLPN_ST30714958	group_3453	group_3750	kdgR_1
gene_1751	KLPN_ST30714975	nfsA	nfsA	nfsA
gene_1752	KLPN_ST30714999	frlD	frlD	frlD
gene_1753	KLPN_ST30715000	group_927	group_1132	group_5015
gene_1754	KLPN_ST30715001	group_786	group_990	metH
gene_1755	KLPN_ST30715002	group_7410	group_7616	rplL
gene_1756	KLPN_ST30715003	group_3972	group_4279	yigL
gene_1757	KLPN_ST30715004	group_9399	group_9493	argC
gene_1758	KLPN_ST30715005	group_2697	group_2938	rhaR_5
gene_1759	KLPN_ST30715006	group_8376	group_8538	group_15171
gene_1760	KLPN_ST30715007	group_6745	group_6995	asnC
gene_1761	KLPN_ST30715015	group_7676	group_7861	mdtI
gene_1762	KLPN_ST30715016	bluF_2	bluF_2	bluF_1
gene_1763	KLPN_ST30715017	group_2860	group_3099	pnoA
gene_1764	KLPN_ST30715018	group_8473	group_8631	group_7881
gene_1765	KLPN_ST30715020	group_3138	group_3391	group_6711
gene_1766	KLPN_ST30715021	group_2258	pqqE	pqqE
gene_1767	KLPN_ST30715022	group_9019	group_9136	group_6684
gene_1768	KLPN_ST30715023	group_2241	group_2453	catA
gene_1769	KLPN_ST30715024	group_2882	group_3121	group_3353
gene_1770	KLPN_ST30715025	group_8550	group_8702	group_6642
gene_1771	KLPN_ST30715026	group_5899	group_6175	rsxB
gene_1772	KLPN_ST30715027	group_9366	group_9455	group_6611
gene_1773	KLPN_ST30715028	group_7428	group_4655	group_4664
gene_1774	KLPN_ST30715031	group_7191	group_4499	group_4760
gene_1775	KLPN_ST30715032	cmpB	cmpB	cmpB
gene_1776	KLPN_ST30715033	yceI	yceI	yceI
gene_1777	KLPN_ST30715034	group_8374	group_8536	group_6859
gene_1778	KLPN_ST30715035	group_1554	group_1766	group_4690
gene_1779	KLPN_ST30715036	yddG	yddG	yddG
gene_1780	KLPN_ST30715037	group_6830	group_7094	fruB_1
gene_1781	KLPN_ST30715038	acnA	acnA	acnA
gene_1782	KLPN_ST30715039	group_1800	group_2010	kduD_1
gene_1783	KLPN_ST30715040	topB	topB	topB
gene_1784	KLPN_ST30715041	group_1539	group_1753	group_5438
gene_1785	KLPN_ST30715043	group_3059	group_3297	icd
gene_1786	KLPN_ST30715044	group_1210	group_1418	sotB_2
gene_1787	KLPN_ST30715053	group_8175	group_8341	rpsO
gene_1788	KLPN_ST30715054	group_9414	group_2982	group_15817
gene_1789	KLPN_ST30715055	group_7091	group_7353	group_15554
gene_1790	KLPN_ST30715056	group_2540	group_2782	rcsC_5
gene_1791	KLPN_ST30715057	group_4254	group_5660	lldR_1
gene_1792	KLPN_ST30715058	group_1114	group_1318	astD_3
gene_1793	KLPN_ST30715059	group_424	group_504	cobQ
gene_1794	KLPN_ST3071505	group_2743	group_2984	oprM_1
gene_1795	KLPN_ST30715060	group_832	group_1035	fucP_2
gene_1796	KLPN_ST30715061	group_1713	group_1926	group_3234
gene_1797	KLPN_ST30715063	group_5	group_4	lpd
gene_1798	KLPN_ST30715066	group_3146	group_3399	iolE_4
gene_1799	KLPN_ST30715067	licC_5~~~licC_6	licC_5~~~licC_6	licC_7
gene_1800	KLPN_ST30715068	group_2155	group_2368	group_3604
gene_1801	KLPN_ST30715069	group_549	group_759	ulaA_3
gene_1802	KLPN_ST30715070	group_7163	group_7415	frdC
gene_1803	KLPN_ST30715071	group_9079	group_9193	group_6884
gene_1804	KLPN_ST30715075	group_1982	group_2191	nagC_1
gene_1805	KLPN_ST30715076	group_2687	group_2928	der
gene_1806	KLPN_ST30715101	pdeN	pdeN	pdeN
gene_1807	KLPN_ST30715139	group_1947	group_2154	purK
gene_1808	KLPN_ST30715156	group_3910	group_4253	group_3602
gene_1809	KLPN_ST30715175	ompA_3	ompA_3	ompA_3
gene_1810	KLPN_ST30715199	hinT	hinT	hinT
gene_1811	KLPN_ST30715266	group_1002	group_1208	wecB
gene_1812	KLPN_ST30715331	group_3154	group_3405	group_975
gene_1813	KLPN_ST30715338	rafR~~~rafR_2~~~rafR_1	rafR~~~rafR_2~~~rafR_1	rafR
gene_1814	KLPN_ST30715340	group_3702	group_4035	group_1787
gene_1815	KLPN_ST30715430	group_2046	group_2259	paaJ
gene_1816	KLPN_ST30715472	group_3473	group_3777	group_2820
gene_1817	KLPN_ST30715511	group_7784	group_7960	chbA_2
gene_1818	KLPN_ST30715512	group_2605	group_2847	gutQ
gene_1819	KLPN_ST30715513	group_2631	group_2872	nrdF
gene_1820	KLPN_ST30715514	btuD	btuD	btuD
gene_1821	KLPN_ST30715515	group_7536	group_7733	rplS
gene_1822	KLPN_ST30715516	group_2548	group_2791	lepB
gene_1823	KLPN_ST30715517	group_3522	group_3826	iscU
gene_1824	KLPN_ST30715518	yofA_2	yofA_2	yofA_2
gene_1825	KLPN_ST30715519	group_679	group_884	tktB
gene_1826	KLPN_ST30715520	group_874	group_1077	ptsJ
gene_1827	KLPN_ST30715523	group_1608	group_1820	pdxB
gene_1828	KLPN_ST30715524	group_5361	group_5650	nuoB
gene_1829	KLPN_ST30715525	group_1934	group_2141	glpQ
gene_1830	KLPN_ST30715526	group_807	group_1011	yejE
gene_1831	KLPN_ST30715527	oprB	oprB	oprB
gene_1832	KLPN_ST30715528	araB_2~~~araB_1	araB_2~~~araB_1	araB_1
gene_1833	KLPN_ST30715529	group_1804	group_2015	group_4876
gene_1834	KLPN_ST30715535	group_7061	group_7327	ibpA
gene_1835	KLPN_ST30715536	group_2961	group_3201	phnT
gene_1836	KLPN_ST30715537	group_3874	group_4186	nlpA
gene_1837	KLPN_ST30715538	group_8121	group_8286	rpoZ
gene_1838	KLPN_ST30715539	group_3718	group_4050	group_691
gene_1839	KLPN_ST30715540	group_5987	group_6265	group_14921
gene_1840	KLPN_ST30715541	group_2661	group_2902	dppA_2
gene_1841	KLPN_ST30715542	group_1309	group_1523	group_15471
gene_1842	KLPN_ST30715543	group_8413	group_8573	tusA
gene_1843	KLPN_ST30715544	yhhW	yhhW	yhhW
gene_1844	KLPN_ST30715545	group_3295	group_3557	hslO
gene_1845	KLPN_ST30715546	group_8671	group_8815	group_15021
gene_1846	KLPN_ST30715547	group_7793	group_7969	rplX
gene_1847	KLPN_ST30715548	group_5463	group_5750	acrR_2
gene_1848	KLPN_ST30715549	group_1103	group_1307	rplM
gene_1849	KLPN_ST30715550	group_8156	group_8320	group_15127
gene_1850	KLPN_ST30715551	group_6410	group_6674	group_15060
gene_1851	KLPN_ST30715552	group_7076	group_7340	group_14948
gene_1852	KLPN_ST30715553	group_9423	group_9519	lsrF_2
gene_1853	KLPN_ST30715556	group_5369	group_5658	group_7645
gene_1854	KLPN_ST30715557	group_244	group_243	gss
gene_1855	KLPN_ST30715558	group_915	group_1119	metK
gene_1856	KLPN_ST30715559	group_5846	group_6126	group_6312
gene_1857	KLPN_ST30715560	group_7836	group_8011	group_15644
gene_1858	KLPN_ST30715562	group_657	group_862	galR
gene_1859	KLPN_ST30715563	group_8119	group_8284	ccmL
gene_1860	KLPN_ST30715564	group_2037	group_2249	cobT_2
gene_1861	KLPN_ST30715565	group_2835	group_3071	fucO
gene_1862	KLPN_ST30715566	group_7405	group_7611	queD
gene_1863	KLPN_ST30715567	group_6960	group_7229	group_6438
gene_1864	KLPN_ST30715568	group_2840	group_3079	hypD
gene_1865	KLPN_ST30715569	group_5340	group_5629	mntB_2
gene_1866	KLPN_ST30715571	group_1484	group_1698	pheA
gene_1867	KLPN_ST30715572	group_792	group_996	tadA
gene_1868	KLPN_ST30715573	group_2975	group_3214	sseA
gene_1869	KLPN_ST30715574	group_5598	group_5885	upp
gene_1870	KLPN_ST30715575	group_8001	group_8174	eutN
gene_1871	KLPN_ST30715576	group_194	group_193	ligA
gene_1872	KLPN_ST30715577	group_3050	group_3289	group_1541
gene_1873	KLPN_ST30715579	group_1551	group_1765	argT
gene_1874	KLPN_ST30715580	group_419	group_489	nuoM
gene_1875	KLPN_ST30715581	group_2558	group_2800	apbE_2
gene_1876	KLPN_ST30715582	group_7214	group_4501	group_7029
gene_1877	KLPN_ST30715583	group_124	group_126	group_7044
gene_1878	KLPN_ST30715584	group_2137	group_2350	ddpB
gene_1879	KLPN_ST30715588	group_2220	group_9482	ispE
gene_1880	KLPN_ST30715589	group_2313	group_2523	rssB_1
gene_1881	KLPN_ST3071558	group_1018	group_1224	sorM
gene_1882	KLPN_ST30715590	group_868	group_1071	hcaR_2
gene_1883	KLPN_ST30715591	group_840	group_1043	sufA
gene_1884	KLPN_ST30715592	group_622	group_831	rseP
gene_1885	KLPN_ST30715593	group_6993	group_7261	pulG
gene_1886	KLPN_ST30715594	group_7433	group_7638	group_6927
gene_1887	KLPN_ST30715595	group_7490	group_1165	ftsW
gene_1888	KLPN_ST30715596	group_445	group_550	araA
gene_1889	KLPN_ST30715597	group_1975	group_9500	NA
gene_1890	KLPN_ST30715598	group_1992	group_2206	bglJ
gene_1891	KLPN_ST30715599	group_2766	group_9515	group_7587
gene_1892	KLPN_ST30715600	group_1974	group_2182	group_7565
gene_1893	KLPN_ST30715601	group_2284	group_2494	cusS_2
gene_1894	KLPN_ST30715602	group_4188	group_4539	group_407
gene_1895	KLPN_ST30715603	group_973	group_1178	ugpC_2
gene_1896	KLPN_ST30715604	group_525	group_720	treB
gene_1897	KLPN_ST30715605	group_2457	group_2664	group_5013
gene_1898	KLPN_ST30715606	group_6682	group_6932	ulaC_2
gene_1899	KLPN_ST30715607	group_274	group_271	frdA
gene_1900	KLPN_ST30715609	group_4308	group_4621	rbn_1
gene_1901	KLPN_ST30715610	group_1117	group_1321	malE
gene_1902	KLPN_ST30715611	group_2412	group_2615	purH
gene_1903	KLPN_ST30715612	group_2638	group_2879	birA
gene_1904	KLPN_ST30715613	group_1317	group_1530	rarD
gene_1905	KLPN_ST30715614	group_1642	group_1855	group_3887
gene_1906	KLPN_ST30715615	group_3239	group_3499	metF
gene_1907	KLPN_ST30715616	group_9398	group_9492	lsrD_1
gene_1908	KLPN_ST30715617	group_2078	glnL	glnL
gene_1909	KLPN_ST30715618	group_6212	group_6479	atpH
gene_1910	KLPN_ST30715621	group_799	group_1003	aglB
gene_1911	KLPN_ST30715622	group_7787	group_7963	celA_2
gene_1912	KLPN_ST30715624	group_4239	group_4812	group_2610
gene_1913	KLPN_ST30715625	group_2112	group_2326	xylB_4
gene_1914	KLPN_ST30715626	group_6147	group_6416	group_15906
gene_1915	KLPN_ST30715627	group_186	group_185	prlC
gene_1916	KLPN_ST30715628	group_5787	group_6071	rsmD
gene_1917	KLPN_ST30715630	group_2861	group_3101	ghrA_2
gene_1918	KLPN_ST30715631	group_6095	group_6365	rimM
gene_1919	KLPN_ST30715632	group_6592	group_6848	rseC
gene_1920	KLPN_ST30715635	group_1478	group_1692	group_3686
gene_1921	KLPN_ST30715636	pcrA	pcrA	pcrA
gene_1922	KLPN_ST30715637	group_9232	group_1863	dapE
gene_1923	KLPN_ST30715638	group_2301	group_2508	cysP
gene_1924	KLPN_ST30715639	group_1201	group_1409	alaC
gene_1925	KLPN_ST30715642	yfcA	yfcA	yfcA
gene_1926	KLPN_ST30715643	group_1721	group_1934	group_5334
gene_1927	KLPN_ST30715644	group_2967	group_3207	rhmD
gene_1928	KLPN_ST30715645	group_1581	group_1793	nudK_2
gene_1929	KLPN_ST30715646	group_2240	group_2452	galS
gene_1930	KLPN_ST30715647	group_2126	group_3169	dmlR_19
gene_1931	KLPN_ST30715651	ytjB	ytjB	ytjB
gene_1932	KLPN_ST30715652	group_1337	group_1549	frlB_1
gene_1933	KLPN_ST30715653	group_4000	group_4316	hpcH
gene_1934	KLPN_ST30715654	group_1647	group_1860	group_4091
gene_1935	KLPN_ST30715656	slyX	slyX	slyX
gene_1936	KLPN_ST30715657	group_9038	group_9154	rpmD
gene_1937	KLPN_ST30715658	group_559	group_769	group_4908
gene_1938	KLPN_ST30715659	group_9372	group_9461	group_7766
gene_1939	KLPN_ST30715660	group_2238	group_2450	yicL
gene_1940	KLPN_ST30715661	group_6736	group_6985	dut
gene_1941	KLPN_ST30715662	group_1357	group_1569	lldD_2
gene_1942	KLPN_ST30715663	group_7980	group_8153	group_15348
gene_1943	KLPN_ST30715673	group_6735	group_6984	group_15079
gene_1944	KLPN_ST30715674	fliY_5	fliY_5	group_4592
gene_1945	KLPN_ST30715675	group_2058	group_2271	nrdE
gene_1946	KLPN_ST30715676	group_4175	group_4484	srlR_3
gene_1947	KLPN_ST30715687	group_4053	group_4399	syd
gene_1948	KLPN_ST30715695	rafA	rafA	rafA
gene_1949	KLPN_ST30715792	pdxA2_2	pdxA2_2	pdxA2_2
gene_1950	KLPN_ST30715800	damX	damX	damX
gene_1951	KLPN_ST30715808	flk	flk	flk
gene_1952	KLPN_ST30715809	group_572	group_782	group_2540
gene_1953	KLPN_ST30715816	narL	narL	narL
gene_1954	KLPN_ST30715818	group_3129	group_3381	citA_1
gene_1955	KLPN_ST3071581	group_6624	group_6881	slyB
gene_1956	KLPN_ST30715831	acrR_1	acrR_1	acrR_1
gene_1957	KLPN_ST30715852	melB~~~melB_2~~~melB_1	melB~~~melB_2~~~melB_1	melB
gene_1958	KLPN_ST30715977	norR_2~~~fhlA_1~~~fhlA_2	norR_2~~~fhlA_1~~~fhlA_2	fhlA
gene_1959	KLPN_ST307159	mtnA_2~~~mtnA_1	mtnA_2~~~mtnA_1	mtnA
gene_1960	KLPN_ST3071670	group_3598	group_3905	yheS_1
gene_1961	KLPN_ST3071797	group_92	group_93	mrcB
gene_1962	KLPN_ST3071851	ydgA_2~~~ydgA_1~~~ydgA	ydgA_2~~~ydgA_1~~~ydgA	ydgA
gene_1963	KLPN_ST3071879	group_2177	group_2390	aes
gene_1964	KLPN_ST3071907	group_3007	group_3245	fliY_4
gene_1965	KLPN_ST3071908	group_618	group_827	pheP
gene_1966	KLPN_ST3071909	group_547	group_757	scrB
